Date,Close,Open,High,Low
Sep-18-2015,18070.21,18275.48,18295.90,18069.50
Sep-24-2015,17571.83,17803.41,17865.84,17571.83
Sep-25-2015,17880.51,17618.30,17880.51,17483.69
Sep-28-2015,17645.11,17811.12,17886.49,17562.60
Sep-29-2015,16930.84,17359.38,17366.95,16901.49
Sep-30-2015,17388.15,17193.84,17460.97,17179.40
Oct-01-2015,17722.42,17479.97,17831.58,17389.57
Oct-02-2015,17725.13,17564.39,17775.77,17537.85
Oct-05-2015,18005.49,17921.00,18079.46,17869.74
Oct-06-2015,18186.10,18302.41,18372.72,18094.85
Oct-07-2015,18322.98,18168.20,18379.23,18043.08
Oct-08-2015,18141.17,18310.62,18400.69,18121.68
Oct-09-2015,18438.67,18281.51,18438.67,18184.96
Oct-13-2015,18234.74,18335.15,18359.71,18223.80
Oct-14-2015,17891.00,18106.66,18126.39,17831.53
Oct-15-2015,18096.90,17804.91,18170.67,17758.12
Oct-16-2015,18291.80,18300.83,18397.52,18238.78
Oct-19-2015,18131.23,18282.78,18314.09,18078.43
Oct-20-2015,18207.15,18245.54,18253.13,18147.98
Oct-21-2015,18554.28,18167.64,18605.41,18167.64
Oct-22-2015,18435.87,18443.69,18579.14,18376.01
Oct-23-2015,18825.30,18762.65,18915.64,18746.61
Oct-26-2015,18947.12,19036.13,19088.76,18937.45
Oct-27-2015,18777.04,18961.16,18964.99,18760.79
Oct-28-2015,18903.02,18826.94,18925.51,18815.12
Oct-29-2015,18935.71,19046.16,19080.89,18809.48
Oct-30-2015,19083.10,18924.31,19202.34,18784.69
Nov-02-2015,18683.24,18827.11,18861.11,18641.22
Nov-04-2015,18926.91,18941.32,19151.89,18926.91
Nov-05-2015,19116.41,19029.44,19167.09,18995.96
Nov-06-2015,19265.60,19194.34,19294.15,19164.86
Nov-09-2015,19642.74,19411.51,19684.41,19389.74
Nov-10-2015,19671.26,19457.05,19674.05,19457.05
Nov-11-2015,19691.39,19602.01,19724.12,19602.01
Nov-12-2015,19697.77,19644.65,19725.83,19597.99
Nov-13-2015,19596.91,19495.26,19601.49,19388.91
Nov-16-2015,19393.69,19263.96,19451.09,19252.04
Nov-17-2015,19630.63,19641.67,19726.01,19628.84
Nov-18-2015,19649.18,19771.86,19840.00,19643.97
Nov-19-2015,19859.81,19851.24,19959.06,19761.56
Nov-20-2015,19879.81,19800.20,19879.81,19715.74
Nov-24-2015,19924.89,19875.99,19954.00,19834.76
Nov-25-2015,19847.58,19856.84,19871.75,19786.53
Nov-26-2015,19944.41,19929.97,19992.44,19926.10
Nov-27-2015,19883.94,19994.05,19994.05,19831.25
Nov-30-2015,19747.47,19857.38,19867.95,19707.67
Dec-01-2015,20012.40,19799.08,20012.40,19797.55
Dec-02-2015,19938.13,19957.50,20002.12,19926.22
Dec-03-2015,19939.90,19894.63,19967.88,19862.74
Dec-04-2015,19504.48,19616.52,19660.90,19444.54
Dec-07-2015,19698.15,19710.39,19811.51,19677.21
Dec-08-2015,19492.60,19689.87,19764.21,19475.28
Dec-09-2015,19301.07,19391.50,19475.40,19260.12
Dec-10-2015,19046.55,19070.02,19125.06,19025.78
Dec-11-2015,19230.48,19020.75,19282.21,19020.75
Dec-14-2015,18883.42,18887.09,18911.78,18611.09
Dec-15-2015,18565.90,18869.04,18897.87,18562.51
Dec-16-2015,19049.91,18868.20,19054.89,18859.11
Dec-17-2015,19353.56,19364.57,19507.17,19325.15
Dec-18-2015,18986.80,19320.46,19869.08,18982.25
Dec-21-2015,18916.02,18845.50,18979.83,18651.13
Dec-22-2015,18886.70,18927.86,18943.46,18824.65
Dec-24-2015,18789.69,19071.41,19071.41,18780.94
Dec-25-2015,18769.06,18823.91,18870.70,18744.44
Dec-28-2015,18873.35,18838.91,18922.90,18764.54
Dec-29-2015,18982.23,18843.39,18991.01,18783.36
Dec-30-2015,19033.71,19070.83,19113.18,19017.27
Jan-04-2016,18450.98,18818.58,18951.12,18394.43
Jan-05-2016,18374.00,18398.76,18547.38,18327.52
Jan-06-2016,18191.32,18410.57,18469.38,18064.30
Jan-07-2016,17767.34,18139.77,18172.04,17767.34
Jan-08-2016,17697.96,17562.23,17975.31,17509.64
Jan-12-2016,17218.96,17470.93,17546.57,17184.78
Jan-13-2016,17715.63,17449.12,17717.75,17414.55
Jan-14-2016,17240.95,17384.93,17393.83,16944.41
Jan-15-2016,17147.11,17522.46,17597.87,17057.60
Jan-18-2016,16955.57,16826.93,17037.26,16665.05
Jan-19-2016,17048.37,16902.29,17088.31,16812.65
Jan-20-2016,16416.19,17030.28,17031.32,16387.61
Jan-21-2016,16017.26,16466.86,16734.58,16017.26
Jan-22-2016,16958.53,16336.72,16993.96,16332.45
