Date,Close,Open,High,Low
Dec-22-2011,1254.00,1243.72,1255.22,1243.72
Dec-26-2011,1265.43,1265.02,1269.37,1262.30
Dec-27-2011,1265.43,1265.02,1269.37,1262.30
Dec-28-2011,1249.64,1265.38,1265.85,1248.64
Dec-29-2011,1263.02,1249.75,1263.54,1249.75
Dec-30-2011,1257.60,1262.82,1264.12,1257.46
Jan-04-2012,1277.30,1277.03,1278.73,1268.10
Jan-05-2012,1281.06,1277.30,1283.05,1265.26
Jan-06-2012,1277.81,1280.93,1281.84,1273.34
Jan-10-2012,1292.08,1280.77,1296.46,1280.77
Jan-11-2012,1292.48,1292.02,1293.80,1285.41
Jan-12-2012,1295.50,1292.48,1296.82,1285.77
Jan-13-2012,1289.09,1294.82,1294.82,1277.58
Jan-16-2012,1293.67,1290.22,1303.00,1290.22
Jan-17-2012,1293.67,1290.22,1303.00,1290.22
Jan-18-2012,1308.04,1293.65,1308.11,1290.99
Jan-19-2012,1314.50,1308.07,1315.49,1308.07
Jan-20-2012,1315.38,1314.49,1315.38,1309.17
Jan-23-2012,1316.00,1315.29,1322.28,1309.89
Jan-24-2012,1314.65,1315.96,1315.96,1306.06
Jan-25-2012,1326.05,1314.40,1328.30,1307.65
Jan-26-2012,1318.43,1326.28,1333.47,1313.60
Jan-27-2012,1316.33,1318.25,1320.06,1311.72
Jan-30-2012,1313.01,1316.16,1316.16,1300.49
Jan-31-2012,1312.41,1313.53,1321.41,1306.69
Feb-01-2012,1324.09,1312.45,1330.52,1312.45
Feb-02-2012,1325.54,1324.24,1329.19,1321.57
Feb-03-2012,1344.90,1326.21,1345.34,1326.21
Feb-06-2012,1344.33,1344.32,1344.36,1337.52
Feb-07-2012,1347.05,1344.33,1349.24,1335.92
Feb-08-2012,1349.96,1347.04,1351.00,1341.95
Feb-09-2012,1351.95,1349.97,1354.32,1344.63
Feb-10-2012,1342.64,1351.21,1351.21,1337.35
Feb-13-2012,1351.77,1343.06,1353.35,1343.06
Feb-14-2012,1350.50,1351.30,1351.30,1340.83
Feb-15-2012,1343.23,1350.52,1355.87,1340.80
Feb-16-2012,1358.04,1342.61,1359.02,1341.22
Feb-17-2012,1361.23,1358.06,1363.40,1357.24
Feb-20-2012,1362.21,1361.22,1367.76,1358.11
Feb-21-2012,1362.21,1361.22,1367.76,1358.11
Feb-22-2012,1357.66,1362.11,1362.70,1355.53
Feb-23-2012,1363.46,1357.53,1364.24,1352.28
Feb-24-2012,1365.74,1363.46,1368.92,1363.46
Feb-27-2012,1367.59,1365.20,1371.94,1354.92
Feb-28-2012,1372.18,1367.56,1373.09,1365.97
Feb-29-2012,1365.68,1372.20,1378.04,1363.81
Mar-01-2012,1374.09,1365.90,1376.17,1365.90
Mar-02-2012,1369.63,1374.09,1374.53,1366.42
Mar-05-2012,1364.33,1369.59,1369.59,1359.13
Mar-06-2012,1343.36,1363.63,1363.63,1340.03
Mar-07-2012,1352.63,1343.39,1354.85,1343.39
Mar-08-2012,1365.91,1352.65,1368.72,1352.65
Mar-09-2012,1370.87,1365.97,1374.76,1365.97
Mar-12-2012,1371.09,1370.78,1373.04,1366.69
Mar-13-2012,1395.95,1371.92,1396.13,1371.92
Mar-14-2012,1394.28,1395.95,1399.42,1389.97
Mar-15-2012,1402.60,1394.17,1402.63,1392.78
Mar-16-2012,1404.17,1402.55,1405.88,1401.47
Mar-19-2012,1409.75,1404.17,1414.00,1402.43
Mar-21-2012,1402.89,1405.52,1407.75,1400.64
Mar-22-2012,1392.78,1402.89,1402.89,1388.73
Mar-23-2012,1397.11,1392.78,1399.18,1386.87
Mar-26-2012,1416.51,1397.11,1416.58,1397.11
Mar-27-2012,1412.52,1416.55,1419.15,1411.95
Mar-28-2012,1405.54,1412.52,1413.65,1397.20
Mar-29-2012,1403.28,1405.39,1405.39,1391.56
Mar-30-2012,1408.47,1403.31,1410.89,1401.42
Apr-02-2012,1419.04,1408.47,1422.38,1404.46
Apr-03-2012,1413.38,1418.98,1419.00,1404.62
Apr-04-2012,1398.96,1413.09,1413.09,1394.09
Apr-05-2012,1398.08,1398.79,1401.60,1392.92
Apr-06-2012,1382.20,1397.45,1397.45,1378.24
Apr-09-2012,1382.20,1397.45,1397.45,1378.24
Apr-10-2012,1358.59,1382.18,1383.01,1357.38
Apr-11-2012,1368.71,1358.98,1374.71,1358.98
Apr-12-2012,1387.57,1368.77,1388.13,1368.77
Apr-13-2012,1370.26,1387.61,1387.61,1369.85
Apr-16-2012,1369.57,1370.27,1379.66,1365.38
Apr-17-2012,1390.78,1369.57,1392.76,1369.57
Apr-18-2012,1385.14,1390.78,1390.78,1383.29
Apr-19-2012,1376.92,1385.08,1390.46,1370.30
Apr-20-2012,1378.53,1376.96,1387.40,1376.96
Apr-23-2012,1366.94,1378.53,1378.53,1358.79
Apr-24-2012,1371.97,1366.97,1375.57,1366.82
Apr-25-2012,1390.69,1372.11,1391.37,1372.11
Apr-26-2012,1399.98,1390.64,1402.09,1387.28
Apr-27-2012,1403.36,1400.19,1406.64,1397.31
May-01-2012,1405.82,1397.86,1415.32,1395.73
May-02-2012,1402.31,1405.50,1405.50,1393.92
May-07-2012,1369.58,1368.79,1373.91,1363.94
May-08-2012,1363.72,1369.16,1369.16,1347.75
May-09-2012,1354.58,1363.20,1363.73,1343.13
May-10-2012,1357.99,1354.58,1365.88,1354.58
May-11-2012,1353.39,1358.11,1365.66,1348.89
May-14-2012,1338.35,1351.93,1351.93,1336.61
May-15-2012,1330.66,1338.36,1344.94,1328.41
May-16-2012,1324.80,1330.78,1341.78,1324.79
May-17-2012,1304.86,1324.82,1326.36,1304.86
May-18-2012,1295.22,1305.05,1312.24,1291.98
May-21-2012,1315.99,1295.73,1316.39,1295.73
May-22-2012,1316.63,1316.09,1328.49,1310.04
May-23-2012,1318.86,1316.02,1320.71,1296.53
May-24-2012,1320.68,1318.72,1324.14,1310.50
May-25-2012,1317.82,1320.81,1324.20,1314.23
May-28-2012,1332.42,1318.90,1334.93,1318.90
May-29-2012,1332.42,1318.90,1334.93,1318.90
May-30-2012,1313.32,1331.25,1331.25,1310.76
May-31-2012,1310.33,1313.09,1319.74,1298.90
Jun-01-2012,1278.04,1309.87,1309.87,1277.25
Jun-04-2012,1278.18,1278.29,1282.55,1266.74
Jun-05-2012,1285.50,1277.82,1287.62,1274.16
Jun-06-2012,1315.13,1285.61,1315.13,1285.61
Jun-07-2012,1314.99,1316.15,1329.05,1312.68
Jun-08-2012,1325.66,1314.99,1325.81,1307.77
Jun-11-2012,1308.93,1325.72,1335.52,1307.73
Jun-12-2012,1324.18,1309.40,1324.31,1306.62
Jun-13-2012,1314.88,1324.02,1327.28,1310.51
Jun-14-2012,1329.10,1314.88,1333.68,1314.14
Jun-15-2012,1342.84,1329.19,1343.32,1329.19
Jun-18-2012,1344.78,1342.42,1348.22,1334.46
Jun-19-2012,1357.98,1344.83,1363.46,1344.83
Jun-20-2012,1355.69,1358.04,1361.57,1346.45
Jun-21-2012,1325.51,1355.43,1358.27,1324.41
Jun-22-2012,1335.02,1325.92,1337.82,1325.92
Jun-25-2012,1313.72,1334.90,1334.90,1309.27
Jun-26-2012,1319.99,1314.09,1324.24,1310.30
Jun-27-2012,1331.85,1320.71,1334.40,1320.71
Jun-28-2012,1329.04,1331.52,1331.52,1313.29
Jun-29-2012,1362.16,1330.12,1362.17,1330.12
Jul-02-2012,1365.51,1362.33,1366.35,1355.70
Jul-03-2012,1374.02,1365.75,1374.81,1363.53
Jul-04-2012,1367.58,1373.72,1373.85,1363.02
Jul-05-2012,1367.58,1373.72,1373.85,1363.02
Jul-06-2012,1354.68,1367.09,1367.09,1348.03
Jul-09-2012,1352.46,1354.66,1354.87,1346.65
Jul-10-2012,1341.47,1352.96,1361.54,1336.27
Jul-11-2012,1341.45,1341.40,1345.00,1333.25
Jul-12-2012,1334.76,1341.29,1341.29,1325.41
Jul-13-2012,1356.78,1334.81,1357.70,1334.81
Jul-17-2012,1363.67,1353.68,1365.36,1345.07
Jul-18-2012,1372.78,1363.58,1375.26,1358.96
Jul-19-2012,1376.51,1373.01,1380.39,1371.21
Jul-20-2012,1362.66,1376.51,1376.51,1362.19
Jul-23-2012,1350.52,1362.34,1362.34,1337.56
Jul-24-2012,1338.31,1350.52,1351.53,1329.24
Jul-25-2012,1337.89,1338.35,1343.98,1331.50
Jul-26-2012,1360.02,1338.17,1363.13,1338.17
Jul-27-2012,1385.97,1360.05,1389.19,1360.05
Jul-30-2012,1385.30,1385.94,1391.74,1381.37
Jul-31-2012,1379.32,1385.27,1387.16,1379.17
Aug-01-2012,1375.14,1379.32,1385.03,1373.35
Aug-02-2012,1365.00,1375.13,1375.13,1354.65
Aug-03-2012,1390.99,1365.45,1394.16,1365.45
Aug-06-2012,1394.23,1391.04,1399.63,1391.04
Aug-07-2012,1401.35,1394.46,1407.14,1394.46
Aug-08-2012,1402.22,1401.23,1404.14,1396.13
Aug-09-2012,1402.80,1402.26,1405.95,1398.80
Aug-10-2012,1405.87,1402.58,1405.98,1395.62
Aug-13-2012,1404.11,1405.87,1405.87,1397.32
Aug-14-2012,1403.93,1404.36,1410.03,1400.60
Aug-15-2012,1405.53,1403.89,1407.73,1401.83
Aug-16-2012,1415.51,1406.61,1417.44,1404.15
Aug-17-2012,1418.16,1415.84,1418.71,1414.67
Aug-20-2012,1418.13,1417.85,1418.13,1412.12
Aug-21-2012,1413.17,1418.13,1426.68,1410.86
Aug-22-2012,1413.49,1413.09,1416.12,1406.78
Aug-23-2012,1402.08,1413.49,1413.49,1400.50
Aug-24-2012,1411.13,1401.99,1413.46,1398.04
Aug-27-2012,1410.44,1411.13,1416.17,1409.11
Aug-28-2012,1409.30,1410.44,1413.63,1405.59
Aug-29-2012,1410.49,1409.32,1413.95,1406.57
Aug-30-2012,1399.48,1410.08,1410.08,1397.01
Aug-31-2012,1406.58,1400.07,1413.09,1398.96
Sep-03-2012,1404.94,1406.54,1409.31,1396.56
Sep-04-2012,1404.94,1406.54,1409.31,1396.56
Sep-05-2012,1403.44,1404.94,1408.81,1401.25
Sep-06-2012,1432.12,1403.44,1432.12,1403.44
Sep-07-2012,1437.92,1432.12,1437.92,1431.45
Sep-10-2012,1429.08,1437.92,1438.74,1428.98
Sep-11-2012,1433.56,1429.13,1437.76,1429.13
Sep-12-2012,1436.56,1433.56,1439.15,1432.99
Sep-13-2012,1459.99,1436.56,1463.76,1435.34
Sep-14-2012,1465.77,1460.07,1474.51,1460.07
Sep-18-2012,1459.32,1461.19,1461.47,1456.13
Sep-19-2012,1461.05,1459.50,1465.15,1457.88
Sep-20-2012,1460.26,1461.05,1461.23,1449.98
Sep-21-2012,1460.15,1460.34,1467.07,1459.51
Sep-24-2012,1456.89,1459.76,1460.72,1452.06
Sep-25-2012,1441.59,1456.94,1463.24,1441.59
Sep-26-2012,1433.32,1441.60,1441.60,1430.53
Sep-27-2012,1447.15,1433.36,1450.20,1433.36
Sep-28-2012,1440.67,1447.13,1447.13,1435.60
Oct-01-2012,1444.49,1440.90,1457.14,1440.90
Oct-02-2012,1445.75,1444.99,1451.52,1439.01
Oct-03-2012,1450.99,1446.05,1454.30,1441.99
Oct-04-2012,1461.40,1451.08,1463.14,1451.08
Oct-05-2012,1460.93,1461.40,1470.96,1456.89
Oct-09-2012,1441.48,1455.90,1455.90,1441.18
Oct-10-2012,1432.56,1441.48,1442.52,1430.64
Oct-11-2012,1432.84,1432.82,1443.90,1432.82
Oct-12-2012,1428.59,1432.84,1438.43,1425.53
Oct-15-2012,1440.13,1428.75,1441.31,1427.24
Oct-16-2012,1454.92,1440.31,1455.51,1440.31
Oct-17-2012,1460.91,1454.22,1462.20,1453.35
Oct-18-2012,1457.34,1460.94,1464.02,1452.63
Oct-19-2012,1433.19,1457.34,1457.34,1429.85
Oct-22-2012,1433.82,1433.21,1435.46,1422.06
Oct-23-2012,1413.11,1433.74,1433.74,1407.56
Oct-24-2012,1408.75,1413.20,1420.04,1407.10
Oct-25-2012,1412.97,1409.74,1421.12,1405.14
Oct-26-2012,1411.94,1412.97,1417.09,1403.28
Oct-29-2012,1411.94,1412.97,1417.09,1403.28
Oct-30-2012,1412.16,1410.99,1418.76,1405.95
Oct-31-2012,1412.16,1410.99,1418.76,1405.95
Nov-01-2012,1427.59,1412.20,1428.35,1412.20
Nov-02-2012,1414.20,1427.59,1434.27,1412.91
Nov-05-2012,1417.26,1414.02,1419.90,1408.13
Nov-06-2012,1428.39,1417.26,1433.38,1417.26
Nov-07-2012,1394.53,1428.27,1428.27,1388.14
Nov-08-2012,1377.51,1394.53,1401.23,1377.51
Nov-09-2012,1379.85,1377.55,1391.39,1373.03
Nov-12-2012,1380.03,1379.86,1384.87,1377.19
Nov-13-2012,1374.53,1380.03,1388.81,1371.39
